,Popularity,Score
4782,7796,6.47
4783,4261,6.47
4784,7685,6.44
4785,2669,6.48
4786,7503,6.45
4787,7468,6.48
4788,7160,6.48
4789,7116,6.48
4790,8114,6.46
4791,7818,6.5
4792,7326,6.42
4793,6983,6.51
4794,7046,6.51
4795,6806,6.51
4796,6895,6.51
4797,6495,6.51
4798,6565,6.52
4799,6300,6.52
4800,6430,6.47
4801,4974,6.47
4802,6811,6.51
4803,6739,6.44
4804,6564,6.52
4805,7862,6.52
4806,7302,6.51
4807,5939,6.52
4808,6862,6.52
4809,7155,6.52
4810,7223,6.52
4811,7676,6.52
4812,7757,6.53
4813,5903,6.53
4814,6890,6.52
4815,5443,6.52
4816,5964,6.55
4817,7262,6.53
4818,5884,6.55
4819,7001,6.53
4820,5663,6.55
4821,2381,6.55
4822,6476,6.56
4823,6317,6.55
4824,8097,6.56
4825,7338,6.56
4826,6931,6.53
4827,5967,6.56
4828,6126,6.55
4829,6742,6.56
4830,5521,6.56
4831,11221,6.55
4832,6031,6.53
4833,5933,6.57
4834,2886,6.57
4835,5875,6.57
4836,5326,6.57
4837,5829,6.58
4838,5182,6.58
4839,3383,6.58
4840,6165,6.55
4841,3541,6.56
4842,7153,6.56
4843,7572,6.59
4844,6421,6.59
4845,6153,6.59
4846,6930,6.57
4847,5116,6.58
4848,5513,6.59
4849,2336,6.58
4850,5534,6.59
4851,8325,6.58
4852,6875,6.59
4853,6810,6.6
4854,4287,6.59
4855,7436,6.58
4856,6942,6.59
4857,6268,6.61
4858,5252,6.62
4859,5474,6.6
4860,2607,6.62
4861,7403,6.6
4862,6777,6.62
4863,5806,6.62
4864,5277,6.62
4865,6085,6.62
4866,5284,6.62
4867,6532,6.63
4868,6052,6.61
4869,6763,6.61
4870,6105,6.63
4871,6034,6.63
4872,5109,6.63
4873,3547,6.63
4874,6510,6.64
4875,4913,6.63
4876,5349,6.63
4877,6205,6.64
4878,6594,6.64
4879,7257,6.62
4880,8005,6.62
4881,5991,6.64
4882,5966,6.65
4883,7955,6.65
4884,6962,6.65
4885,6721,6.63
4886,5810,6.64
4887,7108,6.65
4888,6057,6.65
4889,4831,6.65
4890,7127,6.65
4891,6501,6.65
4892,6605,6.66
4893,7265,6.64
4894,5226,6.65
4895,7746,6.66
4896,6570,6.66
4897,6356,6.64
4898,3750,6.66
4899,6263,6.66
4900,7074,6.64
4901,7007,6.65
4902,6119,6.66
4903,5118,6.69
4904,4711,6.69
4905,3777,6.69
4906,6345,6.66
4907,4776,6.7
4908,5970,6.7
4909,6404,6.69
4910,5958,6.7
4911,5957,6.7
4912,3233,6.71
4913,8107,6.69
4914,5128,6.71
4915,5821,6.7
4916,5499,6.69
4917,5937,6.71
4918,6043,6.71
4919,6846,6.72
4920,5427,6.72
4921,6747,6.66
4922,6340,6.72
4923,5912,6.72
4924,6000,6.72
4925,5010,6.74
4926,6756,6.71
4927,6467,6.71
4928,6012,6.74
4929,3803,6.69
4930,5578,6.77
4931,7541,6.74
4932,5751,6.72
4933,7497,6.77
4934,5946,6.78
4935,7377,6.78
4936,6859,6.73
4937,5984,6.77
4938,6620,6.79
4939,5822,6.79
4940,4956,6.79
4941,5030,6.77
4942,6394,6.73
4943,5438,6.78
4944,7679,6.8
4945,6426,6.8
4946,3242,6.74
4947,6336,6.79
4948,6561,6.79
4949,5376,6.8
4950,5565,6.8
4951,7307,6.8
4952,6874,6.8
4953,4854,6.78
4954,5846,6.81
4955,6804,6.8
4956,5839,6.8
4957,3920,6.79
4958,6332,6.82
4959,7086,6.8
4960,5660,6.82
4961,5618,6.82
4962,5773,6.81
4963,6759,6.83
4964,6123,6.83
4965,6483,6.83
4966,5711,6.83
4967,6223,6.84
4968,4269,6.82
4969,5881,6.82
4970,5347,6.8
4971,5540,6.82
4972,5566,6.85
4973,6888,6.85
4974,6700,6.83
4975,4786,6.85
4976,6321,6.84
4977,5727,6.85
4978,7371,6.85
4979,4429,6.86
4980,6063,6.87
4981,4290,6.86
4982,5518,6.85
4983,5041,6.84
4984,6014,6.87
4985,4401,6.85
4986,7185,6.87
4987,4992,6.87
4988,6211,6.86
4989,6428,6.88
4990,5956,6.87
4991,4698,6.88
4992,7475,6.88
4993,6024,6.87
4994,5516,6.88
4995,5394,6.89
4996,4967,6.87
4997,5889,6.86
4998,7393,6.88
4999,4947,6.9
5000,6232,6.89
5001,4984,6.91
5002,4742,6.92
5003,6918,6.92
5004,6272,6.93
5005,6743,6.88
5006,5533,6.9
5007,6240,6.94
5008,5214,6.94
5009,5446,6.95
5010,7129,6.9
5011,5637,6.92
5012,5015,6.94
5013,5685,6.95
5014,2751,6.95
5015,5898,6.96
5016,5831,6.92
5017,5113,6.95
5018,6514,6.89
5019,4745,6.95
5020,6021,6.97
5021,2884,6.94
5022,7320,6.97
5023,2291,6.98
5024,6128,6.98
5025,6666,6.97
5026,5028,6.98
5027,8458,7.0
5028,5168,6.88
5029,5736,7.01
5030,5491,6.97
5031,4081,7.02
5032,5652,7.02
5033,5152,6.95
5034,4568,7.02
5035,5238,7.03
5036,5665,7.04
5037,5201,6.96
5038,5944,7.04
5039,6346,7.03
5040,4863,7.04
5041,6201,7.04
5042,5039,7.06
5043,4532,7.06
5044,5526,7.06
5045,6252,7.07
5046,5405,7.07
5047,5406,7.0
5048,7877,7.01
5049,5017,7.08
5050,3209,7.08
5051,6015,7.03
5052,4542,7.06
5053,4260,7.09
5054,4982,7.0
5055,5864,7.09
5056,4194,7.1
5057,3823,7.1
5058,3292,7.04
5059,4630,7.09
5060,4180,7.09
5061,7296,7.1
5062,5922,7.09
5063,4830,7.12
5064,5043,7.1
5065,3707,7.11
5066,4577,7.12
5067,5224,7.09
5068,5314,7.13
5069,4161,7.13
5070,5409,7.13
5071,5121,7.08
5072,3698,7.12
5073,5189,7.1
5074,4539,7.13
5075,3700,7.15
5076,5003,7.16
5077,5194,7.16
5078,4754,7.12
5079,4812,7.14
5080,4938,7.16
5081,3783,7.14
5082,6177,7.16
5083,4259,7.12
5084,4621,7.16
5085,5716,7.16
5086,6891,7.15
5087,1564,7.18
5088,5602,7.16
5089,4789,7.2
5090,4821,7.2
5091,7891,7.2
5092,4983,7.2
5093,5569,7.21
5094,5411,7.21
5095,6004,7.2
5096,6607,7.19
5097,4470,7.21
5098,4124,7.12
5099,3801,7.22
5100,5120,7.22
5101,6817,7.22
5102,7504,7.21
5103,4886,7.22
5104,2653,7.23
5105,5053,7.21
5106,4911,7.23
5107,4336,7.19
5108,4688,7.24
5109,4668,7.24
5110,5325,7.23
5111,5408,7.26
5112,3391,7.27
5113,4412,7.23
5114,3817,7.28
5115,4563,7.3
5116,4088,7.21
5117,4942,7.3
5118,3274,7.34
5119,3655,7.33
5120,5026,7.34
5121,5005,7.3
5122,5288,7.34
5123,8513,7.16
5124,6200,7.18
5125,3436,7.28
5126,3701,7.35
5127,7034,7.35
5128,4655,7.36
5129,4972,7.39
5130,3693,7.37
5131,3745,7.3
5132,4330,7.28
5133,4170,7.48
5134,4457,7.49
5135,3258,7.59
5136,4888,7.6
5137,3507,7.34
5138,4137,7.71
5139,8351,7.74
5140,2725,7.49
5141,7536,7.78
5142,5159,7.81
5143,19838,
5144,2471,7.55
5145,6822,
5146,2801,
5147,3236,7.38
5148,3973,7.56
5149,8804,
5150,19828,
5151,5424,
5152,14032,
5153,6196,7.34
5154,4049,7.77
5155,11634,
5156,19813,
5157,19837,
5158,7375,
5159,19829,
5160,2627,7.71
5161,19798,
5162,3741,
5163,4727,
5164,10023,
5165,19803,
5166,19800,
5167,19783,
5168,19792,
5169,7168,
5170,15181,
5171,2503,
5172,11407,
5173,12388,
5174,19781,
5175,5932,
5176,9863,
5177,3726,
5178,1318,
5179,8369,
5180,19772,
5181,4527,
5182,19782,
5183,4780,
5184,3426,
5185,10363,
5186,3145,
5187,19741,
5188,971,
5189,18387,
5190,19739,
5191,15419,
5192,19771,
5193,19744,
5194,3131,
5195,14365,
5196,9238,
5197,5766,
5198,12720,
5199,19722,
5200,1881,
5201,19718,
5202,2681,
5203,5357,
5204,13577,
5205,19716,
5206,19717,
5207,7035,
5208,3671,
5209,5921,
5210,19715,
5211,1879,
5212,13959,
5213,2341,
5214,14278,
5215,7636,
5216,19687,
5217,12912,
5218,14034,
5219,10767,
5220,9576,
5221,13419,
5222,4372,
5223,12794,
5224,19704,
5225,12697,
5226,19636,
5227,10715,
5228,7323,
5229,19635,
5230,1798,
5231,15602,
5232,6067,
5233,7063,
5234,19632,
5235,1471,
5236,19620,
5237,19614,
5238,19613,
5239,1791,
5240,16615,
5241,5181,
5242,10520,
5243,15179,
5244,19600,
5245,19599,
5246,6795,
5247,12696,
5248,7226,
5249,4693,
5250,8038,
5251,6661,
5252,1542,
5253,1771,
5254,6619,
5255,19589,
5256,2626,
5257,19595,
5258,9292,
5259,16853,
5260,19591,
5261,6419,
5262,10493,
5263,19553,
5264,19535,
5265,19534,
5266,8713,
5267,3053,
5268,8607,
5269,19522,
5270,5656,
5271,3708,
5272,19521,
5273,19593,
5274,8142,
5275,10979,
5276,463,
5277,12772,
5278,12759,
5279,19537,
5280,2018,
5281,7445,
5282,19497,
5283,1203,
5284,14918,
5285,19493,
5286,10717,
5287,2383,
5288,19505,
5289,6755,
5290,19492,
5291,8000,
5292,19486,
5293,3554,
5294,1573,
5295,4802,
5296,19481,
5297,1794,
5298,6699,
5299,19472,
5300,6365,
5301,11293,
5302,9060,
5303,19508,
5304,10921,
5305,19463,
5306,14727,
5307,12915,
5308,19438,
5309,7214,
5310,7711,
5311,6631,
5312,4455,
5313,13824,
5314,10417,
5315,6668,
5316,1647,
5317,10671,
5318,20349,
5319,9742,
5320,17053,
5321,10465,
5322,5106,
5323,5081,
5324,4050,
5325,20329,
5326,18661,
5327,7627,
5328,2990,
5329,19417,
5330,10974,
5331,1983,
5332,13040,
5333,20322,
5334,20318,
5335,16187,
5336,20316,
5337,1943,
5338,13777,
5339,19437,
5340,2181,
5341,20310,
5342,17218,
5343,20327,
5344,14792,
5345,7192,
5346,20303,
5347,10389,
5348,2311,
5349,20315,
5350,11218,
5351,15852,
5352,13119,
5353,4093,
5354,18127,
5355,7690,
5356,13298,
5357,4666,
5358,20304,
5359,5014,
5360,8495,
5361,20215,
5362,18148,
5363,11655,
5364,8576,
5365,20207,
5366,20205,
5367,20208,
5368,9239,
5369,5060,
5370,1936,
5371,16849,
5372,20209,
5373,2174,
5374,11961,
5375,2458,
5376,20193,
5377,4118,
5378,20197,
5379,20187,
5380,9023,
5381,7533,
5382,10965,
5383,6062,
5384,1905,
5385,10060,
5386,11322,
5387,9463,
5388,4807,
5389,5805,
5390,8776,
5391,20190,
5392,8291,
5393,5035,
5394,20159,
5395,3295,
5396,4468,
5397,3337,
5398,20163,
5399,9043,
5400,20156,
5401,886,
5402,14889,
5403,6583,
5404,2970,
5405,8430,
5406,5703,
5407,5155,
5408,9324,
5409,8404,
5410,10143,
5411,3759,
5412,8592,
5413,3992,
5414,9401,
5415,10153,
5416,20111,
5417,2024,
5418,8144,
5419,20132,
5420,20137,
5421,10770,
5422,9860,
5423,3731,
5424,20062,
5425,16941,
5426,14929,
5427,10650,
5428,20110,
5429,6361,
5430,9643,
5431,4906,
5432,6217,
5433,20049,
5434,20039,
5435,17099,
5436,20038,
5437,20113,
5438,3322,
5439,20036,
5440,2668,
5441,10798,
5442,20037,
5443,20010,
5444,8689,
5445,20012,
5446,16582,
5447,4094,
5448,10959,
5449,7908,
5450,7944,
5451,19980,
5452,16707,
5453,6114,
5454,4894,
5455,20009,
5456,6341,
5457,8864,
5458,14600,
5459,1035,
5460,5601,
5461,19952,
5462,3849,
5463,13011,
5464,11698,
5465,20026,
5466,8085,
5467,20056,
5468,19943,
5469,19942,
5470,19982,
5471,19951,
5472,2819,
5473,19936,
5474,19946,
5475,19935,
5476,19945,
5477,8254,
5478,4935,
5479,19928,
5480,8510,
5481,5844,
5482,19944,
5483,16706,
5484,4751,
5485,10627,
5486,11373,
5487,19910,
5488,9528,
5489,7763,
5490,19926,
5491,19876,
5492,7351,
5493,3158,
5494,4522,
5495,19870,
5496,19857,
5497,11572,
5498,19925,
5499,17491,
5500,8301,
5501,2741,
5502,5011,
5503,3342,
5504,1508,
5505,11162,
5506,8244,
5507,9033,
5508,3195,
5509,15668,
5510,19850,
5511,19839,
5512,14981,
5513,13634,
5514,14431,
5515,9218,
5516,13385,
5517,16277,
5518,17078,
5519,14252,
5520,12821,
5521,14267,
5522,14712,
5523,17892,
5524,17192,
5525,1091,
5526,18308,
5527,14065,
5528,17624,
5529,13589,
5530,19836,
5531,19835,
5532,18257,
5533,16928,
5534,6505,
5535,13224,
5536,16691,
5537,17735,
5538,12619,
5539,18488,
5540,18546,
5541,15084,
5542,14684,
5543,17307,
5544,7176,
5545,19832,
5546,10326,
5547,17868,
5548,19830,
5549,19827,
5550,18551,
5551,15176,
5552,18801,
5553,19170,
5554,19097,
5555,19826,
5556,17708,
5557,19822,
5558,19833,
5559,19823,
5560,19820,
5561,19821,
5562,19831,
5563,19825,
5564,15482,
5565,17418,
5566,16498,
5567,19816,
5568,19818,
5569,15936,
5570,19824,
5571,17808,
5572,17623,
5573,19834,
5574,17306,
5575,15347,
5576,16275,
5577,13376,
5578,17006,
5579,14013,
5580,19030,
5581,19096,
5582,17867,
5583,17838,
5584,19819,
5585,14342,
5586,16545,
5587,17285,
5588,16349,
5589,18370,
5590,19807,
5591,19191,
5592,19817,
5593,13547,
5594,19804,
5595,19808,
5596,16249,
5597,19190,
5598,16113,
5599,17888,
5600,16132,
5601,18598,
5602,18307,
5603,18528,
5604,16683,
5605,18389,
5606,18286,
5607,18745,
5608,16895,
5609,19802,
5610,15975,
5611,16230,
5612,18975,
5613,16274,
5614,17227,
5615,17120,
5616,13194,
5617,18974,
5618,13969,
5619,19168,
5620,19167,
5621,19189,
5622,18976,
5623,19095,
5624,18990,
5625,15951,
5626,19029,
5627,18973,
5628,15725,
5629,19166,
5630,19188,
5631,18776,
5632,18845,
5633,19357,
5634,10708,
5635,19356,
5636,19355,
5637,16786,
5638,19264,
5639,12502,
5640,17417,
5641,18135,
5642,19801,
5643,19283,
5644,16222,
5645,15735,
5646,18180,
5647,19282,
5648,13794,
5649,15704,
5650,16131,
5651,16894,
5652,18363,
5653,11040,
5654,13629,
5655,16966,
5656,17090,
5657,15858,
5658,13464,
5659,18602,
5660,17449,
5661,15859,
5662,16511,
5663,14613,
5664,17436,
5665,14133,
5666,14222,
5667,14148,
5668,14064,
5669,16414,
5670,15635,
5671,17005,
5672,18324,
5673,18017,
5674,16826,
5675,17226,
5676,17663,
5677,12859,
5678,15318,
5679,16449,
5680,12970,
5681,18655,
5682,16965,
5683,15007,
5684,17385,
5685,15182,
5686,17118,
5687,16376,
5688,18332,
5689,16348,
5690,18616,
5691,13793,
5692,15838,
5693,18635,
5694,16475,
5695,16035,
5696,17807,
5697,13901,
5698,17993,
5699,15474,
5700,17860,
5701,14164,
5702,14732,
5703,14658,
5704,17550,
5705,17622,
5706,11685,
5707,19187,
5708,13279,
5709,16196,
5710,18932,
5711,18884,
5712,18800,
5713,19354,
5714,15089,
5715,15865,
5716,18921,
5717,16034,
5718,19793,
5719,18744,
5720,17507,
5721,14292,
5722,18760,
5723,18519,
5724,19281,
5725,18877,
5726,15914,
5727,19794,
5728,15449,
5729,18844,
5730,14373,
5731,15883,
5732,14456,
5733,13099,
5734,15270,
5735,17992,
5736,14683,
5737,13452,
5738,17707,
5739,18622,
5740,19398,
5741,18298,
5742,16964,
5743,14536,
5744,17089,
5745,16996,
5746,17416,
5747,16935,
5748,15264,
5749,19791,
5750,18305,
5751,18506,
5752,15882,
5753,17317,
5754,16347,
5755,13812,
5756,18527,
5757,17035,
5758,17517,
5759,8952,
5760,13081,
5761,14778,
5762,16533,
5763,18121,
5764,17034,
5765,19365,
5766,14619,
5767,19788,
5768,17348,
5769,12347,
5770,18674,
5771,18615,
5772,17934,
5773,13709,
5774,16834,
5775,18352,
5776,17662,
5777,18601,
5778,19789,
5779,18669,
5780,18227,
5781,14201,
5782,15382,
5783,18110,
5784,14394,
5785,17448,
5786,19787,
5787,17305,
5788,18347,
5789,17984,
5790,17991,
5791,16248,
5792,17778,
5793,17537,
5794,17837,
5795,17706,
5796,18482,
5797,17621,
5798,14636,
5799,17922,
5800,18086,
5801,17536,
5802,17696,
5803,17166,
5804,11648,
5805,18022,
5806,17891,
5807,16655,
5808,18759,
5809,19785,
5810,13288,
5811,18061,
5812,18505,
5813,17347,
5814,17341,
5815,16750,
5816,19784,
5817,17435,
5818,16473,
5819,16130,
5820,16335,
5821,17158,
5822,16247,
5823,17806,
5824,17198,
5825,19786,
5826,18207,
5827,15889,
5828,18621,
5829,15346,
5830,18109,
5831,17481,
5832,16690,
5833,16532,
5834,16893,
5835,17482,
5836,16682,
5837,17887,
5838,15950,
5839,16654,
5840,18504,
5841,18322,
5842,16653,
5843,13588,
5844,8628,
5845,15935,
5846,15541,
5847,16907,
5848,11805,
5849,15864,
5850,16723,
5851,13584,
5852,18297,
5853,18224,
5854,18206,
5855,15324,
5856,18256,
5857,18526,
5858,18186,
5859,17695,
5860,17165,
5861,18081,
5862,18641,
5863,18434,
5864,13335,
5865,17632,
5866,18725,
5867,13484,
5868,13792,
5869,16926,
5870,14701,
5871,15703,
5872,14846,
5873,16764,
5874,14124,
5875,15129,
5876,17620,
5877,18143,
5878,14086,
5879,18597,
5880,18304,
5881,15724,
5882,16933,
5883,16112,
5884,17694,
5885,13834,
5886,15692,
5887,16163,
5888,18972,
5889,15578,
5890,16273,
5891,15357,
5892,15295,
5893,15888,
5894,17933,
5895,14854,
5896,17693,
5897,14298,
5898,15358,
5899,14522,
5900,17479,
5901,14932,
5902,17705,
5903,17777,
5904,17489,
5905,15128,
5906,17236,
5907,16531,
5908,14243,
5909,17478,
5910,17744,
5911,16892,
5912,17316,
5913,17619,
5914,17088,
5915,17262,
5916,18158,
5917,14273,
5918,17257,
5919,19776,
5920,10597,
5921,16963,
5922,17953,
5923,18198,
5924,17932,
5925,17077,
5926,18255,
5927,17591,
5928,18351,
5929,18178,
5930,17261,
5931,16448,
5932,16962,
5933,18179,
5934,13758,
5935,16609,
5936,17076,
5937,16385,
5938,17447,
5939,17859,
5940,11998,
5941,13287,
5942,16763,
5943,11927,
5944,17776,
5945,14700,
5946,16438,
5947,18060,
5948,15949,
5949,19775,
5950,16375,
5951,16067,
5952,17488,
5953,17921,
5954,17033,
5955,13851,
5956,14090,
5957,13861,
5958,19364,
5959,17931,
5960,15199,
5961,14221,
5962,17836,
5963,16510,
5964,14973,
5965,15723,
5966,17578,
5967,16447,
5968,18285,
5969,17303,
5970,14845,
5971,17191,
5972,14430,
5973,15443,
5974,15174,
5975,17535,
5976,15599,
5977,17075,
5978,18254,
5979,17866,
5980,8755,
5981,19774,
5982,19117,
5983,15513,
5984,19185,
5985,16103,
5986,13075,
5987,15081,
5988,11819,
5989,16007,
5990,16042,
5991,16446,
5992,17516,
5993,16574,
5994,14823,
5995,18396,
5996,15633,
5997,16346,
5998,14594,
5999,14979,
6000,14772,
6001,16825,
6002,16263,
6003,15535,
6004,14668,
6005,12897,
6006,13666,
6007,14492,
6008,19773,
6009,14972,
6010,18596,
6011,15539,
6012,16315,
6013,19770,
6014,15597,
6015,18107,
6016,14731,
6017,17315,
6018,18416,
6019,18388,
6020,15913,
6021,18423,
6022,17003,
6023,17771,
6024,18550,
6025,17157,
6026,16108,
6027,18971,
6028,19767,
6029,13304,
6030,18775,
6031,18620,
6032,19768,
6033,19764,
6034,19763,
6035,19762,
6036,19262,
6037,19761,
6038,19760,
6039,14571,
6040,19758,
6041,19765,
6042,18441,
6043,19754,
6044,19753,
6045,19755,
6046,19766,
6047,19752,
6048,19750,
6049,19747,
6050,19748,
6051,19749,
6052,17372,
6053,15702,
6054,19759,
6055,17256,
6056,15112,
6057,19746,
6058,15774,
6059,19756,
6060,16722,
6061,14291,
6062,17129,
6063,19757,
6064,17487,
6065,14035,
6066,14533,
6067,17734,
6068,14892,
6069,17590,
6070,13204,
6071,16689,
6072,15538,
6073,13626,
6074,11057,
6075,14950,
6076,19769,
6077,19745,
6078,16824,
6079,13161,
6080,16102,
6081,17704,
6082,18571,
6083,17733,
6084,16891,
6085,19751,
6086,15080,
6087,17255,
6088,14852,
6089,17485,
6090,14340,
6091,17074,
6092,14349,
6093,16228,
6094,15345,
6095,15912,
6096,13665,
6097,16474,
6098,14075,
6099,15301,
6100,16608,
6101,15374,
6102,15537,
6103,19397,
6104,14978,
6105,17952,
6106,17128,
6107,17770,
6108,14829,
6109,15079,
6110,19743,
6111,13960,
6112,19742,
6113,13157,
6114,13656,
6115,13460,
6116,15857,
6117,18197,
6118,13772,
6119,16866,
6120,19363,
6121,16141,
6122,17384,
6123,11815,
6124,15596,
6125,19740,
6126,15441,
6127,15263,
6128,19116,
6129,15806,
6130,18970,
6131,14279,
6132,13482,
6133,14443,
6134,18274,
6135,18386,
6136,16785,
6137,13525,
6138,17260,
6139,18275,
6140,17225,
6141,17235,
6142,14612,
6143,19737,
6144,13367,
6145,16543,
6146,12902,
6147,18856,
6148,18771,
6149,16954,
6150,13900,
6151,17865,
6152,19733,
6153,19735,
6154,18134,
6155,19736,
6156,17962,
6157,14182,
6158,19279,
6159,18667,
6160,14454,
6161,18035,
6162,13704,
6163,19094,
6164,16305,
6165,16050,
6166,19185,
6167,19164,
6168,18774,
6169,19734,
6170,19184,
6171,18969,
6172,17687,
6173,19164,
6174,19183,
6175,19182,
6176,19115,
6177,10249,
6178,17224,
6179,17711,
6180,18304,
6181,15088,
6182,17805,
6183,19731,
6184,19728,
6185,18415,
6186,19091,
6187,18931,
6188,13574,
6189,12966,
6190,19732,
6191,19092,
6192,19729,
6193,18920,
6194,19114,
6195,19726,
6196,18987,
6197,19278,
6198,18673,
6199,19727,
6200,14672,
6201,18524,
6202,19027,
6203,19163,
6204,19028,
6205,19725,
6206,18743,
6207,18968,
6208,18703,
6209,19093,
6210,15683,
6211,19724,
6212,16418,
6213,16701,
6214,19723,
6215,19721,
6216,17010,
6217,18826,
6218,16297,
6219,16987,
6220,15314,
6221,17750,
6222,16145,
6223,16836,
6224,18395,
6225,14233,
6226,13440,
6227,14842,
6228,17242,
6229,17912,
6230,15657,
6231,17398,
6232,17680,
6233,13043,
6234,19720,
6235,14440,
6236,15045,
6237,16920,
6238,16023,
6239,16948,
6240,14239,
6241,19719,
6242,14566,
6243,14666,
6244,16880,
6245,18099,
6246,10952,
6247,17642,
6248,14218,
6249,16182,
6250,18346,
6251,15916,
6252,15250,
6253,16152,
6254,17060,
6255,18254,
6256,15870,
6257,17297,
6258,17423,
6259,19714,
6260,19713,
6261,17172,
6262,10410,
6263,12637,
6264,13738,
6265,19711,
6266,19710,
6267,17651,
6268,16429,
6269,19709,
6270,18362,
6271,17502,
6272,15315,
6273,18549,
6274,15044,
6275,19712,
6276,14836,
6277,19708,
6278,15960,
6279,15164,
6280,17679,
6281,18124,
6282,18064,
6283,14749,
6284,18123,
6285,15145,
6286,18063,
6287,18322,
6288,14238,
6289,18206,
6290,15222,
6291,17567,
6292,15708,
6293,14545,
6294,16417,
6295,19707,
6296,17678,
6297,17325,
6298,17935,
6299,17609,
6300,17811,
6301,17947,
6302,18170,
6303,13015,
6304,13222,
6305,17976,
6306,17793,
6307,17650,
6308,18284,
6309,13544,
6310,18321,
6311,17946,
6312,14564,
6313,16986,
6314,12687,
6315,14762,
6316,18146,
6317,16910,
6318,19706,
6319,15143,
6320,19705,
6321,11849,
6322,13208,
6323,16970,
6324,16144,
6325,18788,
6326,17051,
6327,18761,
6328,13976,
6329,15915,
6330,19703,
6331,17388,
6332,18876,
6333,18919,
6334,18986,
6335,18985,
6336,18930,
6337,18918,
6338,15997,
6339,18882,
6340,18883,
6341,19180,
6342,19179,
6343,16969,
6344,16985,
6345,17422,
6346,18875,
6347,17249,
6348,19113,
6349,19026,
6350,16909,
6351,18773,
6352,16389,
6353,15401,
6354,18246,
6355,18787,
6356,19053,
6357,19702,
6358,8517,
6359,14606,
6360,19362,
6361,17990,
6362,18786,
6363,15762,
6364,19025,
6365,19052,
6366,18984,
6367,19277,
6368,16388,
6369,19276,
6370,17710,
6371,19698,
6372,14694,
6373,14405,
6374,19695,
6375,13184,
6376,19406,
6377,19112,
6378,19696,
6379,14192,
6380,18967,
6381,14670,
